6428544	bgi_V6HUPY
6119168	bgi_V6JQBG
8014336	bgi_V6LFOA
5234048	bgi_V6LGKV
5346304	bgi_V6LSYW
7436672	bgi_V6MAK5
5730944	bgi_V6OS4F
7339008	bgi_V6P7D2
7122304	bgi_V6PGJM
6729216	bgi_V6QVBQ
4827392	bgi_V6QVQM
5719040	bgi_V6RL47
4521728	bgi_V6SF50
5477760	bgi_V6SUUS
6075392	bgi_V6SZC7
2686976	bgi_V6TYKF
8538240	bgi_V6U9CP
5363584	bgi_V6V27N
6080768	bgi_V6VKWU
6668672	bgi_V6VPVZ
4542720	bgi_V6WAJC
5720832	bgi_V6WFKS
6578304	bgi_V6XH8G
7868672	bgi_V6YM6N
1052672	bgi_V6ZTSI
11178752	bgi_V704VW
5674752	bgi_V70F47
2900736	bgi_V75JUD
7990016	bgi_V76NWH
6963968	bgi_V76R3R
5469056	bgi_V7737A
10846336	bgi_V7774F
6464128	bgi_V77S6P
4594560	bgi_V79TII
5343744	bgi_V79WFU
4807552	bgi_V7B29S
3447936	bgi_V7BS70
6223488	bgi_V7CDL5
5571968	bgi_V7CKE8
9339264	bgi_V7EM4L
5799296	bgi_V7FFHH
2444544	bgi_V7FP9K
6484352	bgi_V7FW1R
6613760	bgi_V7H80T
4807040	bgi_V7HAZ8
7091840	bgi_V7HJF3
5105408	bgi_V7I6LF
9612544	bgi_V7IKOL
5690752	bgi_V7IMXI
5412352	bgi_V7K3RV
3321472	bgi_V7LAPG
6646400	bgi_V7LVPE
3666176	bgi_V7MUGL
6209920	bgi_V7NMEF
2526336	bgi_V7O2TS
6057344	bgi_V7OJZJ
4441984	bgi_V7OQ6K
2623488	bgi_V7OWGM
4968448	bgi_V7P0DC
5489536	bgi_V7QAH0
5446784	bgi_V7QC6G
2728832	bgi_V7QQFG
5478400	bgi_V7R14R
3347712	bgi_V7RTZY
4326016	bgi_V7RW2S
5497600	bgi_V7S9L3
4620544	bgi_V7SA3J
3378688	bgi_V7SILO
4420480	bgi_V7SOO2
2482048	bgi_V7TBJ3
3147392	bgi_V7U5FH
6098432	bgi_V7UCXM
5985664	bgi_V7VDAG
5182720	bgi_V7WXC4
6011520	bgi_V7WYEK
8222336	bgi_V7Z87V
1750016	bgi_V80RKP
7398144	bgi_V81G8X
7170176	bgi_V83E8E
6581760	bgi_V83J8S
7427584	bgi_V840ET
5451264	bgi_V8417B
6497792	bgi_V86C7X
5740416	bgi_V86YNU
3321600	bgi_V86Z0W
4578432	bgi_V87R7C
8718464	bgi_V887SA
4422272	bgi_V88BZU
3808512	bgi_V88HBJ
7042944	bgi_V89PC5
7156224	bgi_V89RUE
8049024	bgi_V8A6PN
4797824	bgi_V8A98P
7310848	bgi_V8B7AS
5729152	bgi_V8BF42
7310848	bgi_V8D7YS
5954176	bgi_V8DTN6
7159936	bgi_V8DUSF
9591040	bgi_V8EA78
7726208	bgi_V8EITX
7933824	bgi_V8F17Q
10428160	bgi_V8F1JC
4684416	bgi_V8FXNG
5684224	bgi_V8GA84
4573952	bgi_V8GRSX
3496320	bgi_V8HDFI
3303680	bgi_V8I8N1
4676992	bgi_V8IY68
8653184	bgi_V8IZTN
8446976	bgi_V8J4MU
4220928	bgi_V8J5VL
6087680	bgi_V8J895
5197952	bgi_V8K3YM
6621056	bgi_V8L57V
7248000	bgi_V8L9OK
6686720	bgi_V8M1K2
5830784	bgi_V8MITO
11415168	bgi_V8NC3I
7853568	bgi_V8NRLG
4130688	bgi_V8ODQ7
3939712	bgi_V8PAF4
8000384	bgi_V8Q521
5964672	bgi_V8QAVH
5793280	bgi_V8QFOK
5339008	bgi_V8QO3N
7058176	bgi_V8R1TD
6743936	bgi_V8R4AG
8398080	bgi_V8RHG3
5662336	bgi_V8RU1D
3989120	bgi_V8SX5M
7400448	bgi_V8WCPE
4297600	bgi_V8X023
6578432	bgi_V8XAUP
5229824	bgi_V8XI8Q
3598720	bgi_V8XMND
6922880	bgi_V8Y03S
5623040	bgi_V9072B
7003392	bgi_V90RVA
7544832	bgi_V919Q2
2768128	bgi_V92CZ1
5352192	bgi_V9381G
6922624	bgi_V942L6
5869440	bgi_V944TO
6303872	bgi_V95KM2
5957888	bgi_V964S0
7779328	bgi_V96QEP
6181888	bgi_V96VVO
5217024	bgi_V97EBU
5982720	bgi_V97J9Z
3967232	bgi_V98RCE
6124928	bgi_V9930Y
4081792	bgi_V99AA5
6215296	bgi_V9B933
7638912	bgi_V9CUTJ
6066560	bgi_V9CZ1H
5223168	bgi_V9DHHW
5613184	bgi_V9DYXM
6314496	bgi_V9E4VW
7376896	bgi_V9E7KF
7000704	bgi_V9EN4M
3796864	bgi_V9GGFQ
6230784	bgi_V9GL9Z
4306176	bgi_V9GP2F
4550784	bgi_V9GZZQ
4447744	bgi_V9HGKF
6204672	bgi_V9HJCC
6602880	bgi_V9I1IC
4708736	bgi_V9I1JH
3796480	bgi_V9IP0Z
6611328	bgi_V9J61N
6275712	bgi_V9JP03
4390912	bgi_V9KDRC
11711360	bgi_V9KN8S
5081344	bgi_V9KP7B
7243776	bgi_V9KTIJ
7347200	bgi_V9LGD5
6931072	bgi_V9LH4H
6375936	bgi_V9LSS5
53248	bgi_V9OLUV
11299456	bgi_V9Q7Z9
8451456	bgi_V9QGG2
7149568	bgi_V9QT74
4861184	bgi_V9RXC6
3933056	bgi_V9SUG3
7061376	bgi_V9SV4C
6426752	bgi_V9SW05
3765504	bgi_V9T3WX
4753792	bgi_V9TIKS
5680000	bgi_V9TITB
6866816	bgi_V9U38S
6608000	bgi_V9U6M4
6313088	bgi_V9UYJ4
4423808	bgi_V9V2LZ
5686144	bgi_V9V7VJ
8120704	bgi_V9VUWS
4241664	bgi_V9WA5N
6370560	bgi_V9WLQY
5632896	bgi_V9X8MH
6018560	bgi_V9XR3F
5734400	bgi_V9Y37D
6176384	bgi_V9Z3VE
5760768	bgi_V9ZBXY
6862464	bgi_VA004Z
5334912	bgi_VA0JBX
4700800	bgi_VA0W2A
4577920	bgi_VA1O8B
4439296	bgi_VA1SJX
4462976	bgi_VA1T4X
6916224	bgi_VA2M1E
5789696	bgi_VA3FYE
4357888	bgi_VA3VD0
1951488	bgi_VA4LFQ
5673600	bgi_VA5SKQ
2975616	bgi_VA6KWA
4385152	bgi_VA7CU4
8083712	bgi_VA8FKJ
5072512	bgi_VA8RLI
11069056	bgi_VA8SXT
6114176	bgi_VA8XPB
6066048	bgi_VA9K4R
3267328	bgi_VABJ51
4946048	bgi_VAEQ34
5195264	bgi_VAERO7
4786944	bgi_VAFLNX
5170304	bgi_VAG4Q8
7215744	bgi_VAGG3N
6337024	bgi_VAGYAN
4852992	bgi_VAH772
8047488	bgi_VAHF8S
5022336	bgi_VAHMQF
4979584	bgi_VAHV7I
9839104	bgi_VAI1ZY
2840448	bgi_VAI7LV
4768128	bgi_VAIW17
5145856	bgi_VAJ1MO
5532160	bgi_VAJ380
4517632	bgi_VAJHM2
6381568	bgi_VAJLEJ
4860672	bgi_VAJUNN
4019072	bgi_VALC9T
5676160	bgi_VALKBG
2941440	bgi_VAOOQH
1420800	bgi_VAOUIB
6437760	bgi_VAPK0E
5489664	bgi_VAQ2EH
7108480	bgi_VAQMDM
5320192	bgi_VAQXCB
5769984	bgi_VAR95B
4730496	bgi_VARF3W
7622528	bgi_VAS0F2
5565056	bgi_VAT1DQ
7104384	bgi_VAT7LH
6102656	bgi_VATUIC
5594112	bgi_VAU4CW
10601984	bgi_VAULOV
4343424	bgi_VAXHW5
5516800	bgi_VAYWBV
5423232	bgi_VAZ8B6
4476800	bgi_VAZM68
5703552	bgi_VB07CR
4989440	bgi_VB0MJV
6707072	bgi_VB0SBO
5638784	bgi_VB1FWX
3530496	bgi_VB1IUF
5402112	bgi_VB48BW
7402240	bgi_VB4LUH
4747648	bgi_VB57R7
9532672	bgi_VB5CDS
5193344	bgi_VB60U5
4375552	bgi_VB6RZH
7476480	bgi_VB6V0F
10444160	bgi_VB74PZ
5890688	bgi_VB7VUW
6754304	bgi_VB8SBT
5805952	bgi_VB930K
6510976	bgi_VB9SQ9
2474112	bgi_VBBUAG
5440128	bgi_VBC2EG
11711616	bgi_VBCY6U
6199936	bgi_VBE2IN
5748352	bgi_VBET8H
4281216	bgi_VBFDBB
5210624	bgi_VBGDV3
11714048	bgi_VBGWS0
6984832	bgi_VBH4ZG
4521472	bgi_VBI2K9
6560256	bgi_VBJA3P
7651840	bgi_VBMSY7
3789952	bgi_VBMTCI
6010880	bgi_VBOMPV
5796864	bgi_VBOZMX
4362624	bgi_VBP6H9
8753152	bgi_VBPRL4
10521728	bgi_VBQPVU
10978944	bgi_VBSJD8
3098112	bgi_VBSSCF
4557184	bgi_VBT3M8
5491456	bgi_VBT9YO
7767936	bgi_VBTQSZ
5599872	bgi_VBU4D1
3350144	bgi_VBUY7L
9406080	bgi_VBV26Y
4754688	bgi_VBVRP6
2249600	bgi_VBW53L
3680256	bgi_VBWFXL
7883904	bgi_VBWU1L
5670656	bgi_VBY12V
3930624	bgi_VBY3GH
5568256	bgi_VBY4A5
147200	bgi_VBY4LZ
4871552	bgi_VBYRB8
5747584	bgi_VBZB4B
4880000	bgi_VC0JIV
12931712	bgi_VC0JXP
3714944	bgi_VC146T
6871808	bgi_VC1AJN
4002560	bgi_VC1QEE
4974208	bgi_VC1TRL
5901184	bgi_VC26MG
3285376	bgi_VC2CE9
5456000	bgi_VC2J94
2542336	bgi_VC4LMF
6611840	bgi_VC5RY8
5968768	bgi_VC6DD5
6800768	bgi_VC6G6S
4086656	bgi_VC6XD8
6083712	bgi_VC70I8
12121216	bgi_VC7AA1
5206912	bgi_VC7BF0
6760576	bgi_VC7WS4
3794048	bgi_VC7Z51
3248128	bgi_VC81G5
4855552	bgi_VC81ST
7722112	bgi_VC8BYC
3609472	bgi_VC8LQO
2169344	bgi_VC8QHS
6072320	bgi_VC98OA
5150208	bgi_VC9XZ6
6262016	bgi_VCCWF0
3936000	bgi_VCE0Y8
3978624	bgi_VCE74N
1224704	bgi_VCEGIZ
4235648	bgi_VCEMF9
8802432	bgi_VCEMYL
3429376	bgi_VCEQ5W
4293120	bgi_VCEVC7
5832320	bgi_VCFFJJ
2410880	bgi_VCG11X
4109824	bgi_VCG3ZR
6260480	bgi_VCG5G4
2385792	bgi_VCGAL2
6184192	bgi_VCGY6Q
8561664	bgi_VCIDEN
2915328	bgi_VCIYWO
5534976	bgi_VCJBZ5
4962560	bgi_VCJHL2
7652352	bgi_VCK1IX
2988928	bgi_VCKWK5
5626368	bgi_VCL55A
2832000	bgi_VCLCF4
2471168	bgi_VCM010
5165056	bgi_VCM7SL
6034048	bgi_VCMFXW
7507328	bgi_VCOA77
4569344	bgi_VCOOJY
6999680	bgi_VCPI8B
6907904	bgi_VCQTGT
6820480	bgi_VCQWG0
1995392	bgi_VCRLAE
6948096	bgi_VCTAHJ
6033024	bgi_VCTJFG
4091904	bgi_VCUCNM
6217856	bgi_VCUGKF
6890752	bgi_VCUIHW
5358080	bgi_VCUZGG
5519872	bgi_VCV9EL
5882240	bgi_VCX2O5
6163584	bgi_VCXEFC
4802432	bgi_VCYQP6
3010432	bgi_VCYR7S
6019072	bgi_VCZ2V3
4954624	bgi_VD0C3G
1864832	bgi_VD3ZGZ
5208320	bgi_VD3ZPR
7442432	bgi_VD41WX
2665472	bgi_VD5OV9
11678848	bgi_VD6NXV
8109440	bgi_VD6OKK
7752960	bgi_VD6YPU
6244096	bgi_VD7NI5
9225088	bgi_VD7OX8
4861952	bgi_VD941L
3941248	bgi_VD98G4
7282304	bgi_VD9EPU
6122752	bgi_VDA1O5
4463744	bgi_VDA8RQ
6826112	bgi_VDBEP1
5891456	bgi_VDCJGC
5504384	bgi_VDCYKC
5634944	bgi_VDD3EK
6757248	bgi_VDDFSZ
10332160	bgi_VDE0UP
6517504	bgi_VDENXC
5885312	bgi_VDFAIC
9364992	bgi_VDFRDM
7953792	bgi_VDGX00
5262208	bgi_VDHNR2
3604224	bgi_VDHWRV
8084992	bgi_VDI7FO
8009856	bgi_VDIDK8
6753408	bgi_VDIHML
7383040	bgi_VDIIS3
6285568	bgi_VDJ4SQ
3152512	bgi_VDJAJ1
5210752	bgi_VDJDSP
4871424	bgi_VDK15L
6373504	bgi_VDNKH2
5290624	bgi_VDNPG3
3589888	bgi_VDOEDJ
6366976	bgi_VDOFMW
7080960	bgi_VDOUU6
6358144	bgi_VDOZW7
11503488	bgi_VDP9LB
5553280	bgi_VDQ78F
9679488	bgi_VDSC7I
5025152	bgi_VDSGZC
4295168	bgi_VDSI6K
6584448	bgi_VDSZV8
3330304	bgi_VDT6S2
4658944	bgi_VDTALT
5355520	bgi_VDU87L
4005632	bgi_VDUALN
4206976	bgi_VDUOAE
5656832	bgi_VDV0LO
5655936	bgi_VDVHRJ
5120384	bgi_VDW86S
5428096	bgi_VDWVK3
5642240	bgi_VDXV6K
5141504	bgi_VDYFS8
6808704	bgi_VDZJH4
1161088	bgi_VDZMKL
7521920	bgi_VDZP45
5839744	bgi_VE0BRU
6022272	bgi_VE0RG7
10793088	bgi_VE0WMY
11740416	bgi_VE1J31
5449728	bgi_VE3OSU
6718336	bgi_VE3UMZ
8020736	bgi_VE4CJK
6011264	bgi_VE4MCU
5825152	bgi_VE4MQD
5778048	bgi_VE5C77
6362880	bgi_VE6LJ7
11286912	bgi_VE7C2B
2238848	bgi_VE7HKX
9481344	bgi_VE81X7
7577472	bgi_VE83OQ
6098560	bgi_VE8FI5
6612224	bgi_VE8NR0
4767360	bgi_VE8RF4
10408192	bgi_VE8VBP
5228288	bgi_VE94JL
3455360	bgi_VE954R
1204992	bgi_VE9CDN
4202624	bgi_VE9JP5
5204224	bgi_VEBQBC
5570688	bgi_VEC8FW
3216384	bgi_VEDG1U
4908288	bgi_VEED90
2955648	bgi_VEEVIP
3637632	bgi_VEFRDA
5286912	bgi_VEFRKO
5070976	bgi_VEHD2Y
2206080	bgi_VEIYSS
3400960	bgi_VEO8N0
6526592	bgi_VEOJ4I
5042944	bgi_VEOK8R
6335616	bgi_VEOO72
4477440	bgi_VEP80T
5849600	bgi_VEPCIN
5575808	bgi_VEQ5KC
8874752	bgi_VER2J7
5082624	bgi_VESUJC
3972608	bgi_VETSHN
11870464	bgi_VEU3OA
8832128	bgi_VEU81T
1524224	bgi_VEUCF2
11392000	bgi_VEUHU1
5467904	bgi_VEW4DS
6560640	bgi_VEWEUC
7847680	bgi_VEZ7YW
5122176	bgi_VEZUDR
5680128	bgi_VEZWOK
5945216	bgi_VF13QQ
4863232	bgi_VF1IDW
7127936	bgi_VF1KOZ
6570880	bgi_VF1M6Y
6160512	bgi_VF2Q5P
6424192	bgi_VF2UIE
6263168	bgi_VF436J
5239296	bgi_VF48GR
5265920	bgi_VF50S9
3992960	bgi_VF53CR
5889920	bgi_VF5J2H
6290304	bgi_VF64R7
8558848	bgi_VF6LCL
4364288	bgi_VF735V
5566592	bgi_VF7D84
7211776	bgi_VF7XWT
4763008	bgi_VF84TT
11577088	bgi_VF8KUM
7826816	bgi_VF8NER
11370752	bgi_VF8Q00
8062720	bgi_VF9LPS
9575296	bgi_VFA7TX
3287680	bgi_VFAUZ1
6464896	bgi_VFBW1M
4990464	bgi_VFC64U
9710976	bgi_VFCKVV
5734016	bgi_VFDNLO
4848000	bgi_VFESFK
4109824	bgi_VFEW39
6923648	bgi_VFFGHI
2154368	bgi_VFGNRB
5755392	bgi_VFGPWM
5370880	bgi_VFHHQN
5266688	bgi_VFHVX3
5678208	bgi_VFJPCF
6634240	bgi_VFJRMI
7627776	bgi_VFK4IA
4437504	bgi_VFKD1E
4560384	bgi_VFKGL6
1644032	bgi_VFKPO9
8375808	bgi_VFKVQQ
11882752	bgi_VFKY0K
11073280	bgi_VFLZKF
3353856	bgi_VFN61K
4362624	bgi_VFNDWT
3469440	bgi_VFNMNC
5399424	bgi_VFNMQX
5789056	bgi_VFNUW6
12290560	bgi_VFOJNG
5403520	bgi_VFPGHQ
9711488	bgi_VFPSDX
4533632	bgi_VFQSEI
11915648	bgi_VFR59D
6579840	bgi_VFRA8A
7353728	bgi_VFRTH4
5456000	bgi_VFSO8C
4922624	bgi_VFSPEO
5041536	bgi_VFSXMT
4912640	bgi_VFT4Q5
3610880	bgi_VFUUDP
3937664	bgi_VFV8VW
3294208	bgi_VFWOPB
8720000	bgi_VFXAS9
4950784	bgi_VFXVVZ
5149952	bgi_VFXXKS
4102528	bgi_VFYJB2
5975424	bgi_VFZ765
6275712	bgi_VFZRX0
3727872	bgi_VFZWF3
11642752	bgi_VG1FTY
5749888	bgi_VG2I1V
7075200	bgi_VG2PS6
6284032	bgi_VG2ZKB
11660672	bgi_VG36F3
1578624	bgi_VG36HN
3562752	bgi_VG40EF
7889920	bgi_VG442A
9236224	bgi_VG5FYD
6559616	bgi_VG71B8
4067712	bgi_VG75GW
5816832	bgi_VG76GK
